nome,lon,lat,ra
COL MDC,-48.07123660912111,-15.853857949951015,SAMAMBAIA
SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE,-48.05402312181966,-15.859385684353313,SAMAMBAIA
COL PRIMAVERA,-47.987671202755664,-16.01086834529278,SANTA MARIA
CEI LUVA LULU,-47.76160880457309,-15.911946007333274,SAO SEBASTIAO
CEAV JR AGUAS CLARAS,-48.03836716388625,-15.839466940798614,AGUAS CLARAS
COL OLIMPO DE AGUAS CLARAS,-48.013220528077674,-15.836166299918446,AGUAS CLARAS
CR BEBE CONFORTO,-48.01666094991834,-15.830700967143525,AGUAS CLARAS
CEPI OLHOS D'AGUA,-47.89768919997602,-15.746570157945845,BRASILIA
CR ESPIRITA MARIA DE NAZARE,-48.068195293031714,-16.014360106489544,GAMA
CEPI JOAO-DE-BARRO,-47.788518793916246,-15.655741861996802,SOBRADINHO
CEPI CANARIO-DA-TERRA,-47.64820398529988,-15.603539161618981,PLANALTINA
CEPI PEQUIZEIRO,-47.640529808921144,-15.618741584911135,PLANALTINA
CEPI ESTRELA-DO-CERRADO,-48.1259372535864,-15.844941134728725,CEILANDIA
CEPI FLOR DE PEQUI,-48.13389977058881,-15.811395507871646,CEILANDIA
CEPI IPE-AMARELO,-48.146516288244385,-15.806950014162908,CEILANDIA
CEPI JASMIM,-48.13269992521089,-15.791535145068867,CEILANDIA
CEPI SEMPRE-VIVA,-48.14403414054399,-15.803954876274778,CEILANDIA
INST PAZ E VIDA,-48.12503872865872,-15.840689882171654,CEILANDIA
CEPI LOBO-GUARA,-47.98585573665772,-15.807254196661498,GUARA
CEPI ANDORINHA,-48.14396953509445,-15.88363234213676,SAMAMBAIA
CEPI CALIANDRA,-48.0688681847383,-15.875860378457018,SAMAMBAIA
CEPI IPE-ROXO,-48.112256423836776,-15.889208156582214,SAMAMBAIA
CEPI JURITI,-48.145960686274066,-15.892610213712528,SAMAMBAIA
CEPI ONCA-PINTADA,-48.100086780229326,-15.885603687978197,SAMAMBAIA
CEPI TAMANDUA BANDEIRA,-48.069022974716006,-15.873910194479693,SAMAMBAIA
CR PASTOR FRANCISCO MIRANDA,-48.0680211763026,-15.876116421063625,SAMAMBAIA
CEPI ANGELINS,-47.987830699484356,-16.00248012651849,SANTA MARIA
CEPI CORUJINHA-DO-CERRADO,-48.03466138050158,-16.038918020089525,SANTA MARIA
CEPI CURIO,-47.98773351761077,-16.00416343159683,SANTA MARIA
CEPI ARARA-CANINDE,-48.100028490240135,-15.919840594250726,RECANTO DAS EMAS
CEPI BEIJA-FLOR,-48.08685846773321,-15.906996746386168,RECANTO DAS EMAS
CEPI JATOBA,-47.664000383630366,-15.642679191464165,PLANALTINA
CEPI QUERO-QUERO,-48.07034478879104,-15.912045016181521,RECANTO DAS EMAS
CEPI SABIA-DO-CAMPO,-48.09569359363887,-15.914162078404344,RECANTO DAS EMAS
CEPI JEQUITIBA,-48.04175086766191,-15.837126291784113,AGUAS CLARAS
CEPI SABIA-LARANJEIRA,-48.02418273624601,-15.861996078796535,AGUAS CLARAS
CEPI CANELA-DE-EMA,-47.82116998302327,-15.647297210965132,SOBRADINHO II
CEPI FLOR DE LIS,-47.826897881988245,-15.645360974941443,SOBRADINHO II
CIL 01 DE PLANALTINA,-47.6457780470443,-15.621303515965932,PLANALTINA
CEI 01 DE CEILANDIA,-48.11185666640042,-15.841840741010552,CEILANDIA
EP ANISIO TEIXEIRA,-48.09500769258876,-15.818909956891241,CEILANDIA
CR MADRE CARMEN SALLES,-48.14200004214991,-15.89494553726433,SAMAMBAIA
CIL 01 DO RECANTO DAS EMAS,-48.082099680796645,-15.905442261956658,RECANTO DAS EMAS
CEF 05 DO PARANOA,-47.782853744016506,-15.768842748245705,PARANOA
EP DA NATUREZA DE BRAZLANDIA,-48.20351619276603,-15.689522660643323,BRAZLANDIA
CEPI PAINEIRA,-48.10964408685743,-15.89438640991749,SAMAMBAIA
CIL 01 DE SANTA MARIA,-48.01650772952381,-16.023747703649722,SANTA MARIA
COL CONEXAO,-48.06252967285089,-15.804418346323091,TAGUATINGA
INST MONTE HOREBE SOBRADINHO,-47.808530644305506,-15.64621655373031,SOBRADINHO
INST MONTE HOREBE PLANALTINA,-47.654650000933046,-15.61478119532365,PLANALTINA
CE APICE,-48.092675956129746,-15.835897367698346,CEILANDIA
INST DE EDUC MONTESQUIEU,-48.04557503302715,-15.797807830994312,VICENTE PIRES
ORIGINAL - C DE EDUC INF,-48.05161921771819,-15.838827436274546,TAGUATINGA
ESC CASTELINHO MAGICO,-48.10968188597359,-15.818885901875145,CEILANDIA
CED BANDEIRANTES - CEBAN,-47.9704822922458,-15.871710720036354,NUCLEO BANDEIRANTE
ASSUPERO - CAMPUS I,-48.02681694823196,-15.837461379177421,BRASILIA
C UNIVERSITARIO PLANALTO DO DISTRITO FEDERAL,-48.0263560565119,-15.837586078886888,AGUAS CLARAS
CEP SENAC - CEILANDIA,-48.11019581047656,-15.819867772755915,CEILANDIA
COL ALUB SEDE VII,-48.012332279407936,-15.813079250399333,VICENTE PIRES
CEP SENAC - GAMA,-48.06166677763601,-16.03052049662326,GAMA
COL INTERAGINDO,-47.83998266876885,-15.662188883879974,SOBRADINHO
ESC CENED,-47.78178423149775,-15.769109870498294,PARANOA
IFB - CAMPUS CEILANDIA,-48.098209080812985,-15.842816430344545,CEILANDIA
COL RODRIGUES DE SOUZA,-48.113356583781616,-15.811954567845012,CEILANDIA
FACULDADE DE CIENCIAS SOCIAS E TECNOLOGICAS,-48.03208739641152,-15.869664025027564,TAGUATINGA
COL MAXIMUS,-48.02468247403925,-15.809217332436843,VICENTE PIRES
GALOIS INFANTIL,-48.03248672282345,-15.844746654238213,AGUAS CLARAS
CEF QUEIMA LENCOL,-47.84305282919986,-15.589179689860057,SOBRADINHO II
